Time,X1,X2
0.00047918,-21.887,2.02151
0.00047919,-21.6524,2.02151
0.0004792,-21.496,2.02151
0.00047921,-21.105,2.03715
0.00047922,-20.714,2.04497
0.00047923,-20.4012,2.04497
0.00047924,-20.0102,2.04497
0.00047925,-19.6192,2.04497
0.00047926,-19.2282,2.05279
0.00047927,-18.6025,2.04497
0.00047928,-18.1333,2.05279
0.00047929,-17.7423,2.06061
0.0004793,-17.1167,2.06061
0.00047931,-16.5693,2.05279
0.00047932,-15.9437,2.07625
0.00047933,-15.3181,2.06843
0.00047934,-14.6925,2.07625
0.00047935,-13.9887,2.06843
0.00047936,-13.1284,2.07625
0.00047937,-12.5028,2.07625
0.00047938,-11.7208,2.08407
0.00047939,-10.9388,2.09189
0.0004794,-10.0786,2.08407
0.00047941,-9.45298,2.09189
0.00047942,-8.43636,2.09971
0.00047943,-7.65435,2.09189
0.00047944,-6.79413,2.10753
0.00047945,-5.85572,2.11535
0.00047946,-4.9173,2.11535
0.00047947,-4.05709,2.11535
0.00047948,-3.04047,2.12317
0.00047949,-2.25846,2.12317
0.0004795,-1.24184,2.12317
0.00047951,-0.303421,2.13881
0.00047952,0.634995,2.13099
0.00047953,1.65161,2.13881
0.00047954,2.74643,2.14663
0.00047955,3.68485,2.13881
0.00047956,4.54506,2.13881
0.00047957,5.63988,2.14663
0.00047958,6.5783,2.15445
0.00047959,7.59492,2.14663
0.0004796,8.53333,2.16227
0.00047961,9.54995,2.17009
0.00047962,10.332,2.15445
0.00047963,11.4268,2.17009
0.00047964,12.287,2.17009
0.00047965,13.2254,2.17009
0.00047966,14.1638,2.18573
0.00047967,15.024,2.17791
0.00047968,15.8843,2.17791
0.00047969,16.8227,2.18573
0.0004797,17.6829,2.18573
0.00047971,18.4649,2.19355
0.00047972,19.2469,2.18573
0.00047973,20.0289,2.20137
0.00047974,20.8891,2.20137
0.00047975,21.6712,2.20137
0.00047976,22.375,2.20919
0.00047977,23.157,2.20919
0.00047978,23.8608,2.20919
0.00047979,24.4864,2.21701
0.0004798,25.0338,2.20919
0.00047981,25.6594,2.21701
0.00047982,26.285,2.21701
0.00047983,26.8325,2.22483
0.00047984,27.2235,2.21701
0.00047985,27.7709,2.23265
0.00047986,28.0837,2.24047
0.00047987,28.3965,2.24047
0.00047988,28.5529,2.24047
0.00047989,28.5529,2.24829
0.0004799,28.5529,2.24047
0.00047991,28.2401,2.24047
0.00047992,27.8491,2.24829
0.00047993,27.6145,2.24047
0.00047994,27.1453,2.24829
0.00047995,26.6761,2.24047
0.00047996,26.3632,2.24047
0.00047997,25.9722,2.24829
0.00047998,25.5812,2.24829
0.00047999,25.4248,2.24829
0.00048,25.2684,2.25611
0.00048001,25.3466,2.24829
0.00048002,25.1902,2.25611
0.00048003,25.112,2.26393
0.00048004,25.112,2.27175
0.00048005,25.1902,2.27957
0.00048006,25.0338,2.27957
0.00048007,24.7992,2.27175
0.00048008,24.721,2.27957
0.00048009,24.5646,2.27957
0.0004801,24.33,2.27957
0.00048011,24.0954,2.28739
0.00048012,23.939,2.27957
0.00048013,23.6262,2.27957
0.00048014,23.3134,2.27957
0.00048015,23.0006,2.27957
0.00048016,22.6878,2.27957
0.00048017,22.2968,2.28739
0.00048018,21.9058,2.29521
0.00048019,21.593,2.29521
0.0004802,21.1238,2.29521
0.00048021,20.5763,2.29521
0.00048022,20.1853,2.29521
0.00048023,19.7161,2.29521
0.00048024,19.2469,2.29521
0.00048025,18.6995,2.30303
0.00048026,18.2303,2.29521
0.00048027,17.7611,2.30303
0.00048028,17.2137,2.29521
0.00048029,16.6663,2.29521
0.0004803,16.1189,2.29521
0.00048031,15.4933,2.30303
0.00048032,14.9458,2.29521
0.00048033,14.3202,2.31085
0.00048034,13.7728,2.30303
0.00048035,13.1472,2.31085
0.00048036,12.4434,2.31085
0.00048037,11.896,2.30303
0.00048038,11.2704,2.30303
0.00048039,10.6448,2.30303
0.0004804,10.0192,2.30303
0.00048041,9.54995,2.31085
0.00048042,8.84614,2.30303
0.00048043,8.14233,2.31085
0.00048044,7.43851,2.31085
0.00048045,6.8129,2.31085
0.00048046,6.26549,2.31085
0.00048047,5.56168,2.31085
0.00048048,5.01427,2.31867
0.00048049,4.38866,2.31085
0.0004805,3.84125,2.31867
0.00048051,3.13744,2.32649
0.00048052,2.51183,2.31867
0.00048053,1.96442,2.30303
0.00048054,1.26061,2.31085
0.00048055,0.791398,2.31085
0.00048056,0.243988,2.31085
0.00048057,-0.303421,2.31867
0.00048058,-0.850831,2.31085
0.00048059,-1.24184,2.32649
0.0004806,-1.86745,2.32649
0.00048061,-2.18025,2.32649
0.00048062,-2.64946,2.31867
0.00048063,-3.11867,2.31867
0.00048064,-3.50968,2.31085
0.00048065,-3.97889,2.31867
0.00048066,-4.36989,2.31085
0.00048067,-4.6827,2.31867
0.00048068,-5.0737,2.31867
0.00048069,-5.30831,2.31085
0.0004807,-5.69932,2.31085
0.00048071,-5.93392,2.32649
0.00048072,-6.32493,2.31867
0.00048073,-6.63773,2.32649
0.00048074,-6.87234,2.31085
0.00048075,-7.10694,2.32649
0.00048076,-7.18514,2.31085
0.00048077,-7.34154,2.31085
0.00048078,-7.49795,2.31085
0.00048079,-7.57615,2.31085
0.0004808,-7.73255,2.31085
0.00048081,-7.81075,2.31867
0.00048082,-7.81075,2.31867
0.00048083,-7.88895,2.31867
0.00048084,-7.88895,2.31867
0.00048085,-7.81075,2.31867
0.00048086,-7.73255,2.32649
0.00048087,-7.65435,2.31867
0.00048088,-7.49795,2.31085
0.00048089,-7.41975,2.32649
0.0004809,-7.26334,2.31085
0.00048091,-7.18514,2.32649
0.00048092,-6.87234,2.32649
0.00048093,-6.71593,2.31867
0.00048094,-6.48133,2.31085
0.00048095,-6.16852,2.32649
0.00048096,-5.77752,2.31867
0.00048097,-5.54291,2.32649
0.00048098,-5.23011,2.32649
0.00048099,-4.8391,2.32649
0.000481,-4.44809,2.32649
0.00048101,-4.13529,2.32649
0.00048102,-3.74428,2.32649
0.00048103,-3.27507,2.32649
0.00048104,-2.80587,2.32649
0.00048105,-2.33666,2.33431
0.00048106,-1.86745,2.32649
0.00048107,-1.39824,2.33431
0.00048108,-1.00723,2.32649
0.00048109,-0.381623,2.33431
0.0004811,0.0875855,2.33431
0.00048111,0.634995,2.34213
0.00048112,1.26061,2.33431
0.00048113,1.96442,2.34213
0.00048114,2.51183,2.34213
0.00048115,3.21564,2.33431
0.00048116,3.76305,2.33431
0.00048117,4.38866,2.34213
0.00048118,5.01427,2.34213
0.00048119,5.63988,2.34995
0.0004812,6.26549,2.34995
0.00048121,7.04751,2.34213
0.00048122,7.67312,2.35777
0.00048123,8.29873,2.35777
0.00048124,9.00254,2.36559
0.00048125,9.70635,2.36559
0.00048126,10.2538,2.35777
0.00048127,10.9576,2.36559
0.00048128,11.5832,2.37341
0.00048129,12.287,2.37341
0.0004813,12.9908,2.37341
0.00048131,13.6164,2.38123
0.00048132,14.3984,2.38123
0.00048133,14.9458,2.37341
0.00048134,15.6497,2.38123
0.00048135,16.3535,2.38905
0.00048136,16.9791,2.37341
0.00048137,17.6829,2.38905
0.00048138,18.1521,2.39687
0.00048139,18.9341,2.39687
0.0004814,19.5597,2.39687
0.00048141,20.1853,2.40469
0.00048142,20.6545,2.40469
0.00048143,21.4366,2.40469
0.00048144,21.9058,2.42033
0.00048145,22.4532,2.41251
0.00048146,22.9224,2.40469
0.00048147,23.4698,2.42033
0.00048148,24.0172,2.42033
0.00048149,24.4864,2.42033
0.0004815,25.0338,2.42815
0.00048151,25.4248,2.43597
0.00048152,25.8158,2.43597
0.00048153,26.2068,2.44379
0.00048154,26.6761,2.43597
0.00048155,27.0671,2.44379
0.00048156,27.3017,2.45161
0.00048157,27.5363,2.45943
0.00048158,27.5363,2.45943
0.00048159,27.5363,2.46725
0.0004816,27.3017,2.45161
0.00048161,27.1453,2.45943
0.00048162,26.8325,2.46725
0.00048163,26.4414,2.47507
0.00048164,26.1286,2.46725
0.00048165,25.6594,2.45943
0.00048166,25.3466,2.46725
0.00048167,25.0338,2.48289
0.00048168,24.7992,2.47507
0.00048169,24.721,2.45943
0.0004817,24.721,2.47507
0.00048171,24.721,2.49853
0.00048172,24.721,2.50635
0.00048173,24.721,2.50635
0.00048174,24.8774,2.49853
0.00048175,24.8774,2.51417
0.00048176,24.9556,2.53763
0.00048177,24.9556,2.54545
0.00048178,24.8774,2.54545
0.00048179,24.7992,2.53763
0.0004818,24.721,2.54545
0.00048181,24.6428,2.55327
0.00048182,24.6428,2.56109
0.00048183,24.4864,2.54545
0.00048184,24.4082,2.54545
0.00048185,24.2518,2.56891
0.00048186,24.0954,2.56891
0.00048187,23.939,2.56109
0.00048188,23.6262,2.55327
0.00048189,23.4698,2.57674
0.0004819,23.157,2.57674
0.00048191,23.0006,2.58456
0.00048192,22.6878,2.58456
0.00048193,22.5314,2.58456
0.00048194,22.2186,2.58456
0.00048195,21.9058,2.59238
0.00048196,21.593,2.6002
0.00048197,21.3584,2.59238
0.00048198,20.9674,2.59238
0.00048199,20.7327,2.60802
0.000482,20.2635,2.62366
0.00048201,20.0289,2.62366
0.00048202,19.6379,2.6393
0.00048203,19.4033,2.6393
0.00048204,18.9341,2.63148
0.00048205,18.5431,2.64712
0.00048206,18.1521,2.6393
0.00048207,17.7611,2.64712
0.00048208,17.4483,2.64712
0.00048209,16.9791,2.65494
0.0004821,16.6663,2.66276
0.00048211,16.2753,2.67058
0.00048212,15.8061,2.67058
0.00048213,15.3369,2.67058
0.00048214,14.9458,2.6784
0.00048215,14.4766,2.68622
0.00048216,14.0856,2.69404
0.00048217,13.6164,2.69404
0.00048218,13.2254,2.70186
0.00048219,12.7562,2.70186
0.0004822,12.287,2.70186
0.00048221,11.896,2.70186
0.00048222,11.4268,2.70968
0.00048223,11.0358,2.70968
0.00048224,10.6448,2.7175
0.00048225,10.2538,2.73314
0.00048226,9.78456,2.73314
0.00048227,9.39355,2.73314
0.00048228,9.08074,2.74096
0.00048229,8.61153,2.74878
0.0004823,8.29873,2.74878
0.00048231,7.82952,2.76442
0.00048232,7.51672,2.7566
0.00048233,7.20391,2.76442
0.00048234,6.8129,2.77224
0.00048235,6.5001,2.77224
0.00048236,6.10909,2.77224
0.00048237,5.71808,2.77224
0.00048238,5.40528,2.76442
0.00048239,5.17067,2.78006
0.0004824,4.85787,2.78006
0.00048241,4.54506,2.78788
0.00048242,4.31046,2.7957
0.00048243,4.15406,2.80352
0.00048244,3.76305,2.80352
0.00048245,3.45024,2.80352
0.00048246,3.21564,2.81134
0.00048247,3.13744,2.81134
0.00048248,2.82463,2.81916
0.00048249,2.59003,2.81916
0.0004825,2.51183,2.82698
0.00048251,2.35543,2.82698
0.00048252,2.19902,2.82698
0.00048253,2.04262,2.82698
0.00048254,1.96442,2.8348
0.00048255,1.88622,2.84262
0.00048256,1.80802,2.84262
0.00048257,1.80802,2.85826
0.00048258,1.72981,2.86608
0.00048259,1.57341,2.86608
0.0004826,1.57341,2.86608
0.00048261,1.57341,2.8739
0.00048262,1.57341,2.8739
0.00048263,1.57341,2.88172
0.00048264,1.57341,2.88954
0.00048265,1.57341,2.88954
0.00048266,1.72981,2.88954
0.00048267,1.72981,2.89736
0.00048268,1.80802,2.89736
0.00048269,1.88622,2.89736
0.0004827,2.04262,2.90518
0.00048271,2.19902,2.90518
0.00048272,2.27722,2.913
0.00048273,2.43363,2.92082
0.00048274,2.59003,2.92864
0.00048275,2.74643,2.92082
0.00048276,2.90283,2.92082
0.00048277,3.13744,2.93646
0.00048278,3.29384,2.93646
0.00048279,3.60665,2.93646
0.0004828,3.84125,2.94428
0.00048281,4.07586,2.9521
0.00048282,4.31046,2.9521
0.00048283,4.54506,2.9521
0.00048284,4.77967,2.9521
0.00048285,5.09247,2.96774
0.00048286,5.40528,2.96774
0.00048287,5.71808,2.96774
0.00048288,5.95269,2.96774
0.00048289,6.18729,2.95992
0.0004829,6.6565,2.96774
0.00048291,6.96931,2.98338
0.00048292,7.20391,2.97556
0.00048293,7.51672,2.98338
0.00048294,7.82952,2.98338
0.00048295,8.22053,2.9912
0.00048296,8.53333,2.9912
0.00048297,8.84614,2.9912
0.00048298,9.31535,2.99902
0.00048299,9.62815,2.99902
0.000483,10.0192,3.00684
0.00048301,10.2538,3.01466
0.00048302,10.6448,3.02248
0.00048303,10.9576,3.01466
0.00048304,11.2704,3.01466
0.00048305,11.7396,3.01466
0.00048306,12.0524,3.02248
0.00048307,12.3652,3.0303
0.00048308,12.678,3.02248
0.00048309,12.9908,3.02248
0.0004831,13.3036,3.03812
0.00048311,13.6164,3.03812
0.00048312,14.0074,3.03812
0.00048313,14.3202,3.04594
0.00048314,14.633,3.05376
0.00048315,14.7894,3.05376
0.00048316,15.1022,3.05376
0.00048317,15.3369,3.05376
0.00048318,15.7279,3.06158
0.00048319,15.9625,3.06158
0.0004832,16.1971,3.06158
0.00048321,16.5099,3.07722
0.00048322,16.7445,3.06158
0.00048323,17.0573,3.07722
0.00048324,17.2137,3.0694
0.00048325,17.3701,3.07722
0.00048326,17.6047,3.07722
0.00048327,17.7611,3.08504
0.00048328,17.9175,3.07722
0.00048329,17.9957,3.08504
0.0004833,18.3085,3.09286
0.00048331,18.3085,3.08504
0.00048332,18.5431,3.09286
0.00048333,18.6995,3.09286
0.00048334,18.6213,3.09286
0.00048335,18.7777,3.09286
0.00048336,18.8559,3.1085
0.00048337,18.9341,3.11632
0.00048338,19.0123,3.1085
0.00048339,19.0123,3.11632
0.0004834,19.0123,3.11632
0.00048341,19.0123,3.12414
0.00048342,19.0123,3.12414
0.00048343,19.0123,3.12414
0.00048344,19.0905,3.12414
0.00048345,18.9341,3.13196
0.00048346,18.7777,3.13978
0.00048347,18.7777,3.12414
0.00048348,18.6213,3.13978
0.00048349,18.5431,3.13978
0.0004835,18.3867,3.13196
0.00048351,18.3085,3.13978
0.00048352,18.1521,3.13196
0.00048353,17.9175,3.13978
0.00048354,17.7611,3.13978
0.00048355,17.6047,3.13978
0.00048356,17.4483,3.14761
0.00048357,17.2919,3.14761
0.00048358,17.0573,3.14761
0.00048359,16.8227,3.14761
0.0004836,16.5881,3.14761
0.00048361,16.3535,3.15543
0.00048362,16.0407,3.14761
0.00048363,15.6497,3.15543
0.00048364,15.3369,3.14761
0.00048365,15.024,3.15543
0.00048366,14.7112,3.16325
0.00048367,14.3984,3.15543
0.00048368,14.0856,3.15543
0.00048369,13.7728,3.17107
0.0004837,13.3036,3.16325
0.00048371,12.9126,3.17107
0.00048372,12.678,3.17107
0.00048373,12.287,3.17107
0.00048374,11.896,3.17107
0.00048375,11.5832,3.17107
0.00048376,11.1922,3.17107
0.00048377,10.723,3.17889
0.00048378,10.332,3.17889
0.00048379,10.0192,3.17889
0.0004838,9.70635,3.17889
0.00048381,9.15894,3.17889
0.00048382,8.76794,3.17889
0.00048383,8.37693,3.18671
0.00048384,7.82952,3.18671
0.00048385,7.51672,3.18671
0.00048386,7.12571,3.18671
0.00048387,6.7347,3.19453
0.00048388,6.3437,3.19453
0.00048389,5.87449,3.18671
0.0004839,5.40528,3.19453
0.00048391,5.01427,3.19453
0.00048392,4.62326,3.18671
0.00048393,4.07586,3.20235
0.00048394,3.76305,3.20235
0.00048395,3.45024,3.20235
0.00048396,2.98104,3.20235
0.00048397,2.51183,3.20235
0.00048398,2.27722,3.20235
0.00048399,1.80802,3.20235
0.000484,1.49521,3.20235
0.00048401,1.1042,3.20235
0.00048402,0.713196,3.20235
0.00048403,0.243988,3.20235
0.00048404,-0.0688172,3.20235
0.00048405,-0.303421,3.20235
0.00048406,-0.694428,3.20235
0.00048407,-0.929032,3.20235
0.00048408,-1.24184,3.21017
0.00048409,-1.63284,3.21017
0.0004841,-1.86745,3.21017
0.00048411,-2.10205,3.21799
0.00048412,-2.33666,3.21799
0.00048413,-2.64946,3.21017
0.00048414,-2.80587,3.21017
0.00048415,-3.04047,3.21017
0.00048416,-3.27507,3.20235
0.00048417,-3.58788,3.21017
0.00048418,-3.82248,3.21799
0.00048419,-3.97889,3.21017
0.0004842,-4.21349,3.21799
0.00048421,-4.36989,3.21017
0.00048422,-4.6045,3.21017
0.00048423,-4.6827,3.21799
0.00048424,-4.7609,3.21799
0.00048425,-4.9955,3.21799
0.00048426,-5.0737,3.22581
0.00048427,-5.15191,3.21799
0.00048428,-5.23011,3.21799
0.00048429,-5.38651,3.22581
0.0004843,-5.38651,3.21799
0.00048431,-5.46471,3.21799
0.00048432,-5.46471,3.22581
0.00048433,-5.54291,3.21799
0.00048434,-5.46471,3.22581
0.00048435,-5.62111,3.21799
0.00048436,-5.62111,3.21799
0.00048437,-5.62111,3.21799
0.00048438,-5.62111,3.22581
0.00048439,-5.62111,3.21799
0.0004844,-5.62111,3.22581
0.00048441,-5.62111,3.21799
0.00048442,-5.62111,3.21799
0.00048443,-5.62111,3.21799
0.00048444,-5.46471,3.22581
0.00048445,-5.54291,3.22581
0.00048446,-5.46471,3.21799
0.00048447,-5.54291,3.22581
0.00048448,-5.46471,3.22581
0.00048449,-5.38651,3.23363
0.0004845,-5.46471,3.22581
0.00048451,-5.38651,3.21799
0.00048452,-5.38651,3.21799
0.00048453,-5.38651,3.21799
0.00048454,-5.38651,3.22581
0.00048455,-5.38651,3.21799
0.00048456,-5.38651,3.21799
0.00048457,-5.38651,3.22581
0.00048458,-5.38651,3.23363
0.00048459,-5.38651,3.23363
0.0004846,-5.38651,3.22581
0.00048461,-5.38651,3.22581
0.00048462,-5.46471,3.23363
0.00048463,-5.54291,3.22581
0.00048464,-5.69932,3.23363
0.00048465,-5.77752,3.22581
0.00048466,-5.77752,3.23363
0.00048467,-5.93392,3.22581
0.00048468,-6.01212,3.21799
0.00048469,-6.16852,3.21799
0.0004847,-6.32493,3.21799
0.00048471,-6.48133,3.21799
0.00048472,-6.63773,3.21799
0.00048473,-6.79413,3.22581
0.00048474,-7.02874,3.21799
0.00048475,-7.18514,3.21799
0.00048476,-7.34154,3.22581
0.00048477,-7.41975,3.22581
0.00048478,-7.73255,3.21799
0.00048479,-7.81075,3.21799
0.0004848,-8.04536,3.21799
0.00048481,-8.35816,3.22581
0.00048482,-8.67097,3.21017
0.00048483,-8.90557,3.21799
0.00048484,-9.21838,3.21799
0.00048485,-9.45298,3.21799
0.00048486,-9.68759,3.21799
0.00048487,-10.0004,3.21799
0.00048488,-10.3132,3.21799
0.00048489,-10.626,3.21799
0.0004849,-10.8606,3.21799
0.00048491,-11.1734,3.21017
0.00048492,-11.6426,3.21799
0.00048493,-11.8772,3.21799
0.00048494,-12.3464,3.21017
0.00048495,-12.5028,3.21799
0.00048496,-12.8938,3.21017
0.00048497,-13.2848,3.21799
0.00048498,-13.5977,3.21017
0.00048499,-14.0669,3.20235
0.000485,-14.3797,3.21017
0.00048501,-14.8489,3.21017
0.00048502,-15.2399,3.21017
0.00048503,-15.6309,3.20235
0.00048504,-15.9437,3.21017
0.00048505,-16.4129,3.21017
0.00048506,-16.8039,3.20235
0.00048507,-17.1949,3.21799
0.00048508,-17.4295,3.20235
0.00048509,-17.8987,3.20235
0.0004851,-18.2115,3.20235
0.00048511,-18.6025,3.20235
0.00048512,-18.9153,3.20235
0.00048513,-19.3846,3.19453
0.00048514,-19.8538,3.20235
0.00048515,-20.0102,3.19453
0.00048516,-20.4794,3.20235
0.00048517,-20.8704,3.20235
0.00048518,-21.105,3.18671
0.00048519,-21.5742,3.18671
0.0004852,-21.887,3.19453
0.00048521,-22.278,3.20235
0.00048522,-22.5908,3.18671
0.00048523,-22.8254,3.17889
0.00048524,-23.1382,3.17889
0.00048525,-23.451,3.20235
0.00048526,-23.842,3.20235
0.00048527,-24.0766,3.18671
0.00048528,-24.3894,3.17889
0.00048529,-24.7804,3.18671
0.0004853,-25.0151,3.17889
0.00048531,-25.2497,3.18671
0.00048532,-25.4843,3.17107
0.00048533,-25.7971,3.16325
0.00048534,-26.0317,3.17107
0.00048535,-26.2663,3.17107
0.00048536,-26.5009,3.17107
0.00048537,-26.7355,3.16325
0.00048538,-26.9701,3.17107
0.00048539,-27.2047,3.17889
0.0004854,-27.3611,3.17107
0.00048541,-27.6739,3.17107
0.00048542,-27.8303,3.16325
0.00048543,-27.9867,3.16325
0.00048544,-28.1431,3.15543
0.00048545,-28.4559,3.14761
0.00048546,-28.5341,3.14761
0.00048547,-28.6123,3.13978
0.00048548,-28.8469,3.13978
0.00048549,-29.0033,3.13978
0.0004855,-29.1597,3.13978
0.00048551,-29.3161,3.13978
0.00048552,-29.3943,3.13978
0.00048553,-29.4725,3.13978
0.00048554,-29.6289,3.14761
0.00048555,-29.7071,3.14761
0.00048556,-29.7853,3.15543
0.00048557,-29.8635,3.14761
0.00048558,-29.9417,3.13978
0.00048559,-30.0199,3.13978
0.0004856,-30.0199,3.13196
0.00048561,-30.0199,3.12414
0.00048562,-30.1763,3.12414
0.00048563,-30.3327,3.12414
0.00048564,-30.3327,3.12414
0.00048565,-30.4109,3.11632
0.00048566,-30.4891,3.11632
0.00048567,-30.5674,3.12414
0.00048568,-30.7238,3.12414
0.00048569,-30.7238,3.11632
0.0004857,-30.802,3.11632
0.00048571,-30.8802,3.11632
0.00048572,-30.9584,3.11632
0.00048573,-31.1148,3.10068
0.00048574,-30.9584,3.09286
0.00048575,-31.1148,3.09286
0.00048576,-31.193,3.08504
0.00048577,-31.3494,3.08504
0.00048578,-31.2712,3.08504
0.00048579,-31.4276,3.08504
0.0004858,-31.5058,3.08504
0.00048581,-31.6622,3.08504
0.00048582,-31.7404,3.07722
0.00048583,-31.7404,3.07722
0.00048584,-31.8186,3.07722
0.00048585,-31.8968,3.06158
0.00048586,-31.975,3.0694
0.00048587,-31.975,3.06158
0.00048588,-32.1314,3.05376
0.00048589,-32.1314,3.05376
0.0004859,-32.2096,3.03812
0.00048591,-32.2878,3.03812
0.00048592,-32.366,3.0303
0.00048593,-32.4442,3.0303
0.00048594,-32.366,3.02248
0.00048595,-32.5224,3.02248
0.00048596,-32.6006,3.01466
0.00048597,-32.6006,3.01466
0.00048598,-32.757,2.99902
0.00048599,-32.8352,2.99902
0.000486,-32.9134,2.99902
0.00048601,-32.9134,2.98338
0.00048602,-32.9916,2.98338
0.00048603,-32.9916,2.98338
0.00048604,-33.148,2.98338
0.00048605,-33.148,2.97556
0.00048606,-33.148,2.96774
0.00048607,-33.2262,2.97556
0.00048608,-33.3826,2.95992
0.00048609,-33.3826,2.95992
0.0004861,-33.3826,2.9521
0.00048611,-33.4608,2.94428
0.00048612,-33.4608,2.93646
0.00048613,-33.4608,2.92864
0.00048614,-33.3826,2.92082
0.00048615,-33.3826,2.92082
0.00048616,-33.3826,2.90518
0.00048617,-33.3826,2.90518
0.00048618,-33.3044,2.88954
0.00048619,-33.3044,2.88954
0.0004862,-33.2262,2.86608
0.00048621,-33.2262,2.86608
0.00048622,-33.148,2.85044
0.00048623,-33.2262,2.84262
0.00048624,-33.148,2.84262
0.00048625,-33.148,2.82698
0.00048626,-33.148,2.81916
0.00048627,-33.148,2.81134
0.00048628,-33.2262,2.7957
0.00048629,-33.148,2.7957
0.0004863,-33.2262,2.78006
0.00048631,-33.2262,2.77224
0.00048632,-33.2262,2.7566
0.00048633,-33.2262,2.74878
0.00048634,-33.2262,2.73314
0.00048635,-33.2262,2.72532
0.00048636,-33.2262,2.72532
0.00048637,-33.3044,2.7175
0.00048638,-33.3044,2.69404
0.00048639,-33.3044,2.6784
0.0004864,-33.2262,2.67058
0.00048641,-33.148,2.67058
0.00048642,-33.148,2.65494
0.00048643,-33.148,2.6393
0.00048644,-33.148,2.6393
0.00048645,-33.0698,2.62366
0.00048646,-33.148,2.6002
0.00048647,-33.148,2.58456
0.00048648,-33.0698,2.57674
0.00048649,-33.0698,2.56109
0.0004865,-33.0698,2.54545
0.00048651,-33.148,2.54545
0.00048652,-33.0698,2.52199
0.00048653,-33.148,2.51417
0.00048654,-32.9916,2.49071
0.00048655,-33.0698,2.49071
0.00048656,-32.9916,2.47507
0.00048657,-33.148,2.45943
0.00048658,-33.0698,2.44379
0.00048659,-32.9916,2.42815
0.0004866,-33.0698,2.41251
0.00048661,-33.148,2.40469
0.00048662,-33.148,2.38905
0.00048663,-33.0698,2.38123
0.00048664,-33.148,2.36559
0.00048665,-33.0698,2.35777
0.00048666,-32.9916,2.33431
0.00048667,-33.0698,2.32649
0.00048668,-32.9916,2.31867
0.00048669,-32.9916,2.30303
0.0004867,-32.9916,2.27957
0.00048671,-32.9134,2.27175
0.00048672,-32.9916,2.26393
0.00048673,-32.9916,2.24047
0.00048674,-32.9916,2.22483
0.00048675,-32.9916,2.20919
0.00048676,-32.9916,2.19355
0.00048677,-32.9916,2.18573
0.00048678,-33.0698,2.16227
0.00048679,-33.0698,2.15445
0.0004868,-33.0698,2.13099
0.00048681,-33.0698,2.11535
0.00048682,-33.0698,2.09971
0.00048683,-32.9916,2.08407
0.00048684,-32.9916,2.07625
0.00048685,-33.0698,2.04497
0.00048686,-32.9916,2.04497
0.00048687,-32.9916,2.02933
0.00048688,-33.0698,2.01369
0.00048689,-33.0698,1.99804
0.0004869,-33.0698,1.9824
0.00048691,-32.9916,1.96676
0.00048692,-33.0698,1.95894
0.00048693,-32.9916,1.9433
0.00048694,-32.9134,1.92766
0.00048695,-32.9916,1.91202
0.00048696,-32.9916,1.89638
0.00048697,-32.9916,1.88856
0.00048698,-33.0698,1.87292
0.00048699,-32.9916,1.8651
0.000487,-32.9916,1.84164
0.00048701,-32.9916,1.83382
0.00048702,-33.0698,1.826
0.00048703,-32.9916,1.81036
0.00048704,-32.9916,1.79472
0.00048705,-32.9916,1.77908
0.00048706,-32.9916,1.76344
0.00048707,-33.0698,1.7478
0.00048708,-32.9916,1.73216
0.00048709,-32.9916,1.73216
0.0004871,-32.9916,1.71652
0.00048711,-32.9916,1.7087
0.00048712,-32.9916,1.68524
0.00048713,-32.9134,1.67742
0.00048714,-32.9916,1.6696
0.00048715,-32.9916,1.66178
0.00048716,-32.9134,1.64614
0.00048717,-32.9916,1.6305
0.00048718,-32.9134,1.6305
0.00048719,-32.9916,1.62268
0.0004872,-32.9916,1.59922
0.00048721,-32.9916,1.5914
0.00048722,-32.9916,1.57576
0.00048723,-32.9916,1.56012
0.00048724,-32.9916,1.56012
0.00048725,-33.0698,1.53666
0.00048726,-32.9916,1.52884
0.00048727,-33.0698,1.52102
0.00048728,-33.0698,1.5132
0.00048729,-32.9916,1.49756
0.0004873,-32.9916,1.49756
0.00048731,-33.0698,1.48192
0.00048732,-33.148,1.4741
0.00048733,-33.0698,1.46628
0.00048734,-33.0698,1.45064
0.00048735,-32.9916,1.435
0.00048736,-33.0698,1.435
0.00048737,-32.9916,1.41935
0.00048738,-33.0698,1.40371
0.00048739,-33.0698,1.39589
0.0004874,-33.0698,1.38807
0.00048741,-33.0698,1.37243
0.00048742,-33.0698,1.36461
0.00048743,-33.148,1.36461
0.00048744,-33.0698,1.34897
0.00048745,-33.148,1.34115
0.00048746,-33.0698,1.32551
0.00048747,-33.0698,1.32551
0.00048748,-33.0698,1.30987
0.00048749,-32.9916,1.31769
0.0004875,-33.0698,1.30987
0.00048751,-33.0698,1.29423
0.00048752,-33.0698,1.29423
0.00048753,-32.9916,1.27859
0.00048754,-33.148,1.26295
0.00048755,-32.9916,1.27077
0.00048756,-33.0698,1.26295
0.00048757,-33.0698,1.26295
0.00048758,-33.0698,1.25513
0.00048759,-33.148,1.24731
0.0004876,-33.2262,1.23949
0.00048761,-33.148,1.23167
0.00048762,-33.148,1.23167
0.00048763,-33.0698,1.22385
0.00048764,-33.148,1.20821
0.00048765,-33.148,1.18475
0.00048766,-33.2262,1.17693
0.00048767,-33.148,1.16911
0.00048768,-33.148,1.14565
